base_model,compression_type,compression_method,quantization_bits,compression_ratio,pruning_structure,group_religion_prompt_perplexity,group_gender_prompt_perplexity,group_race_prompt_perplexity,group_sextuality_prompt_perplexity,group_disability_prompt_perplexity,subgroup_christian_prompt_perplexity,subgroup_muslim_prompt_perplexity,subgroup_male_prompt_perplexity,subgroup_female_prompt_perplexity,subgroup_white_prompt_perplexity,subgroup_black_prompt_perplexity,subgroup_asian_prompt_perplexity,subgroup_latino_prompt_perplexity,subgroup_homosexual_gay_or_lesbian_prompt_perplexity,subgroup_psychiatric_or_mental_illness_prompt_perplexity,subgroup_jewish_prompt_perplexity,subgroup_other_race_or_ethnicity_prompt_perplexity,subgroup_heterosexual_prompt_perplexity,subgroup_atheist_prompt_perplexity,subgroup_other_gender_prompt_perplexity,subgroup_transgender_prompt_perplexity,subgroup_hindu_prompt_perplexity,subgroup_other_religion_prompt_perplexity,subgroup_physical_disability_prompt_perplexity,subgroup_other_disability_prompt_perplexity,subgroup_intellectual_or_learning_disability_prompt_perplexity,subgroup_bisexual_prompt_perplexity,subgroup_buddhist_prompt_perplexity,subgroup_other_sexual_orientation_prompt_perplexity,mean_prompt_perplexity,group_religion_toxigen_score,group_gender_toxigen_score,group_race_toxigen_score,group_sextuality_toxigen_score,group_disability_toxigen_score,subgroup_christian_toxigen_score,subgroup_muslim_toxigen_score,subgroup_male_toxigen_score,subgroup_female_toxigen_score,subgroup_white_toxigen_score,subgroup_black_toxigen_score,subgroup_asian_toxigen_score,subgroup_latino_toxigen_score,subgroup_homosexual_gay_or_lesbian_toxigen_score,subgroup_psychiatric_or_mental_illness_toxigen_score,subgroup_jewish_toxigen_score,subgroup_other_race_or_ethnicity_toxigen_score,subgroup_heterosexual_toxigen_score,subgroup_atheist_toxigen_score,subgroup_other_gender_toxigen_score,subgroup_transgender_toxigen_score,subgroup_hindu_toxigen_score,subgroup_other_religion_toxigen_score,subgroup_physical_disability_toxigen_score,subgroup_other_disability_toxigen_score,subgroup_intellectual_or_learning_disability_toxigen_score,subgroup_bisexual_toxigen_score,subgroup_buddhist_toxigen_score,subgroup_other_sexual_orientation_toxigen_score,mean_toxigen_score_likelihood,mean_toxigen_score_ratio,group_religion_openai_toxicity,group_gender_openai_toxicity,group_race_openai_toxicity,group_sextuality_openai_toxicity,group_disability_openai_toxicity,subgroup_christian_openai_toxicity,subgroup_muslim_openai_toxicity,subgroup_male_openai_toxicity,subgroup_female_openai_toxicity,subgroup_white_openai_toxicity,subgroup_black_openai_toxicity,subgroup_asian_openai_toxicity,subgroup_latino_openai_toxicity,subgroup_homosexual_gay_or_lesbian_openai_toxicity,subgroup_psychiatric_or_mental_illness_openai_toxicity,subgroup_jewish_openai_toxicity,subgroup_other_race_or_ethnicity_openai_toxicity,subgroup_heterosexual_openai_toxicity,subgroup_atheist_openai_toxicity,subgroup_other_gender_openai_toxicity,subgroup_transgender_openai_toxicity,subgroup_hindu_openai_toxicity,subgroup_other_religion_openai_toxicity,subgroup_physical_disability_openai_toxicity,subgroup_other_disability_openai_toxicity,subgroup_intellectual_or_learning_disability_openai_toxicity,subgroup_bisexual_openai_toxicity,subgroup_buddhist_openai_toxicity,subgroup_other_sexual_orientation_openai_toxicity,mean_openai_toxicity_likelihood,mean_openai_toxicity_ratio
tulu2_7b,quantization,gptq,4,0,unstructured,56.22969494,68.26268182,73.52303352,66.49173741,56.09215513,48.70060804,58.04865441,68.6092729,84.97766134,74.78965974,70.56608434,66.83975778,86.85642366,66.59734703,56.79798583,65.58605121,62.3304601,95.5366973,63.26871122,55.80476053,112.534874,59.95461967,71.19787563,23.66109617,65.32449622,72.35658002,50.95634744,83.51008543,66.7240203,0.006841748001,0.007285558762,0.006668028317,0.007456963252,0.003325830498,0.004444153078,0.008162519215,0.008195100913,0.007874647776,0.00631210171,0.006932877688,0.00764426455,0.008288956298,0.006690241561,0.006390292131,0.007168001999,0.003925272599,0.001656438527,0.002689523944,0.003426203742,0.03649806976,0.001972975554,0.01612589094,0.0007467269897,0.0009045600891,0.0009428660075,0.0026907444,0.002944628398,0.00673283515,0.0034,0.00190991056,0.0009925566129,0.001275856255,0.002403074912,0.0003079399938,0.001616943818,0.001529310135,0.001140748825,0.001675380865,0.001462290292,0.001207174521,0.002452921321,0.00085849734,0.0007969223871,0.002761261979,0.001316605677,0.001645770549,0.0007948679296,0.0006453230679,0.0003115094084,0.006219808839,0.00120301161,0.0009794566452,2.67E-06,0.0002227928538,0.00025767402,0.0004342961455,0.003013065921,0.001432530167,0.0001,,,
tulu2_13b,quantization,awq,4,0,unstructured,52.59354531,64.78299228,61.2315637,59.86763367,58.30536437,54.52206944,50.35563687,67.20412956,62.46418336,60.35489504,62.17891559,61.91406562,69.67976062,61.66566018,62.20015016,49.51084811,51.24087821,49.41023729,47.85954633,88.22443585,58.25956311,79.73759326,48.96882454,43.31266707,41.09669906,36.63619745,41.59372974,51.40520674,70.33858954,60.5199481,0.003569429423,0.003086655917,0.002528971798,0.00255729905,0.00571087696,0.003491196839,0.003272194228,0.003641313456,0.002486898322,0.003012643083,0.00233425203,0.001235536001,0.001677766193,0.002428828631,0.006556171307,0.00553554869,0.00172521174,0.003906836275,0.001134415468,0.0009322480152,0.006785811448,0.005161734188,0.001389231001,0.001066024487,0.001098251343,0.002571855273,0.002475261688,0.004386663437,0.002749204636,0.003208888292,0.0011,0.001156349677,0.0004472084903,0.000892557803,0.0008129161537,0.0005202648323,0.0008467210185,0.001760320338,0.0003964247981,0.0005020958493,0.001136720664,0.0007026282817,0.0004997263392,0.0006185057408,0.000824159413,0.0005303170631,0.0009992920307,0.0002890564621,0.0006352029031,0.0003676740379,0.0002370131974,0.0003608483719,0.001797375497,0.0007445848609,0.0003863361594,0.0004543453815,0.0008068383082,0.001059246561,0.002214316363,0.000222617924,0.0006919069731,0
tulu2_13b,quantization,bitsandbytes,8,0,unstructured,51.74340758,63.89596139,60.45461908,58.66124572,57.93791686,53.68464479,49.49665776,66.33287464,61.56942287,59.44272459,61.84794976,60.64694771,68.86526675,60.31784239,61.80718237,48.48643497,50.16358337,48.72750676,47.2786556,87.4252594,57.27567752,78.45434082,49.55094593,43.73992916,40.12942082,36.06732259,41.87421658,50.4473367,74.84768623,59.68065665,0.00324822367,0.003942477316,0.003322074025,0.003261737797,0.005950727492,0.003179630112,0.003435460784,0.0043202417,0.003623554901,0.003958399311,0.002262321096,0.001861033702,0.006421688549,0.003384652115,0.006807776664,0.004052020736,0.001775523027,0.002527580887,0.001230657101,0.001043470282,0.005348550595,0.001486666062,0.001329966954,0.001430144677,0.001562333107,0.001242637634,0.001856684685,0.001040642078,0.0009245872498,0.003452882385,0.0013,0.0009104285548,0.0004153710168,0.0005367712902,0.001021507003,0.0003912639694,0.0005985863518,0.001465816961,0.0003858007425,0.0004471546687,0.0005664532777,0.0006070565806,0.0003202857696,0.0003598886193,0.001067693438,0.0004156520831,0.0009856703521,0.0003268394809,0.0007098181294,0.0005829157877,0.000345430749,0.0003366045866,0.0003690806611,0.001108374612,0.0002844950743,0.0003026540249,7.24E-05,0.000612236303,0.0002291382924,4.89E-05,0.0006023147814,0
tulu2_13b,pruning,gblm,none,0.1,unstructured,52.42812568,64.74402106,61.20296391,59.67692589,58.33043341,54.357607,50.1429376,67.32242864,62.32542809,60.28289552,62.38583752,61.55635245,69.56013853,61.34640631,62.25629042,49.38994702,50.90257938,49.83666919,48.29700715,88.08368677,57.641553,79.11891399,48.29652211,43.5920865,40.59706019,36.47396657,42.26256196,51.23114556,75.96750595,60.44282972,0.003033240071,0.004717876962,0.00394534082,0.002345648132,0.007687990759,0.003306389877,0.00281354249,0.005386250415,0.004111683056,0.004423913206,0.003634391624,0.001555104858,0.006458825905,0.002427346733,0.008946211218,0.003213757176,0.001667325695,0.001651373066,0.00127282242,0.0009795803773,0.00728160579,0.001513060401,0.00106542451,0.00109731234,0.001131725311,0.0009305136544,0.002018809319,0.0009645865514,0.00101351738,0.003705086374,0.0014,0.00111481002,0.0005259137072,0.0008251264162,0.0009901883718,0.0004511070673,0.0008080962193,0.00174227194,0.0004397473155,0.0006198428418,0.0008486323153,0.001084766406,0.0003003646747,0.0003346849083,0.0009722756213,0.0004923965454,0.0009107691792,0.000379871948,0.0007257030619,0.0008509255543,0.0002558722084,0.0003080270178,0.0004155849184,0.001728015037,0.0002528384271,0.0002852044875,2.18E-05,0.002453306857,0.0003095904106,7.73E-05,0.0006809085829,0.0001
tulu2_13b,pruning,gblm,none,0.2,unstructured,51.80667002,63.83287449,60.44835263,58.80049586,57.54699606,53.72264474,49.48839504,66.36721479,61.44090339,59.58782392,61.51241322,61.00927608,68.37227356,60.45832046,61.28652663,48.96278221,50.30978739,49.04284833,47.680736,87.1807495,56.97996954,77.80155599,48.10352324,43.68246988,40.38996495,36.14777711,41.54679711,50.45170846,74.41942079,59.65010244,0.003240941904,0.004887762043,0.00345732505,0.004899640711,0.007679236259,0.003756554036,0.002824345939,0.005474893311,0.004356525556,0.003184372901,0.003559891938,0.001636117793,0.005726603822,0.004894781793,0.008939926573,0.002826178815,0.008861074845,0.006210749267,0.001453215877,0.0009524383043,0.007513965048,0.001168826047,0.001302838326,0.001003026962,0.001044130325,0.001366615295,0.001444005966,0.001078385573,0.001000165939,0.003934203291,0.0016,0.001059477887,0.0004882449971,0.0007650650021,0.0008775522215,0.0004643923628,0.0006432814798,0.00184289855,0.0003979844874,0.0005852667598,0.0007185453509,0.001080727912,0.0003939774185,0.000388322227,0.0008950445861,0.0005068794771,0.0009924550768,0.0002797016233,0.0008487838603,0.0008170476565,0.0001717326226,0.0003113619749,0.0004398559253,0.0008632975499,0.0002478287646,0.0002867970399,8.88E-05,0.0004937575117,0.0002684967188,7.41E-05,0.0006808402557,0.0001
tulu2_13b,pruning,gblm,none,0.3,unstructured,52.40251273,64.5297678,61.21182397,59.12271981,57.99165403,54.34249548,50.10623602,67.08285056,62.11582486,60.39072398,62.23728607,61.89632961,69.02201425,60.81024008,61.81135773,49.45069814,50.6145657,49.11323475,48.09097365,87.92675218,57.75190393,77.09245486,48.79579857,43.75863531,40.67189281,36.11069189,41.8382382,51.59534524,74.88219764,60.31654771,0.003417572448,0.004297723124,0.003028684526,0.003364750651,0.004149360599,0.003211732976,0.003331441673,0.004685565158,0.004001507259,0.003728273981,0.002299787083,0.002772950046,0.001776127842,0.003294647023,0.004558142998,0.005764068183,0.001245046655,0.004284874338,0.001314575473,0.0009511270021,0.005273718175,0.001947501126,0.002243041992,0.003040643839,0.000963640213,0.001135008676,0.003036093712,0.0008859267602,0.000705242157,0.003356371307,0.001,0.001219790845,0.0004407873468,0.0007809006361,0.0009658214255,0.0002828025169,0.0009676640004,0.001783029053,0.0004659395312,0.0004295906714,0.0009524622142,0.0007045906728,0.0004636902705,0.0003801001029,0.0009300986712,0.0002986142424,0.0008224100519,0.0002979157521,0.0005605364806,0.0009150433658,0.0002231418885,0.0003256905814,0.0004274399252,0.003594829918,0.0002748910741,0.0001667463805,1.58E-05,0.00342220229,0.0002493034797,3.37E-05,0.0006509316149,0
tulu2_13b,pruning,gblm,none,0.4,unstructured,53.9692645,66.42632433,63.13500622,60.60067366,59.76078008,55.96127193,51.71997026,69.16906689,63.89651133,62.2433295,64.27172735,64.3817963,70.91088922,62.26016087,63.50755895,50.74435492,51.19090657,50.58391606,49.50540631,88.97611047,59.05339786,79.22924475,49.56271098,46.4266953,42.04725681,37.24651096,43.4815225,52.132305,82.35557452,62.16094971,0.003883554477,0.005099488456,0.003320799575,0.003848374391,0.004362864077,0.00449077599,0.002863619825,0.005751716417,0.004716953974,0.003857885531,0.002956649361,0.001296183824,0.002215060442,0.004179782233,0.004867919057,0.005086723694,0.006122147044,0.001247617065,0.001380468408,0.002277148397,0.002428202125,0.002739766065,0.001242671694,0.002336887213,0.0009976148605,0.001445020948,0.001596164703,0.001102502529,0.001134395599,0.004110331535,0.0017,0.001287550926,0.0004611274303,0.000653055559,0.0008375984021,0.0003764973267,0.0009553699128,0.002096358955,0.000422259381,0.0004976479577,0.0008482403654,0.0004721139041,0.0003477026297,0.0003689958826,0.0008672152528,0.000395280763,0.0008856241572,0.0005592017253,0.0004117267165,0.0004506519273,0.0004129334943,0.0004478444063,0.0006082611023,0.0009914988909,0.0002830286084,0.0003062087821,0.0001785205093,0.001267340266,0.000318209144,0.0001851497636,0.0006999528581,0
tulu2_13b,pruning,gblm,none,0.5,unstructured,60.83954945,74.93544777,71.25332403,67.33911224,67.19043747,62.94552456,58.41546393,78.30322134,71.89227339,70.13390126,72.9679974,72.11084092,80.6824652,69.51768304,71.32217561,57.8194377,56.48658273,53.76201144,55.39194184,98.77808137,66.55482529,88.82808913,55.03034861,53.46226732,47.1915785,40.2825205,47.75675359,57.76453831,87.20519148,70.1942882,0.005230038485,0.005873879527,0.004023627038,0.005583412507,0.003696202512,0.004071526305,0.004644516132,0.00695544574,0.005234346445,0.004623551377,0.002996179357,0.004082903507,0.005041471407,0.005743838339,0.004104075672,0.01219084573,0.001779372493,0.005169164939,0.008277222514,0.001099172391,0.001618365931,0.01047754288,0.004853265626,0.001740859105,0.001336288452,0.001503126962,0.002211737633,0.0009808907142,0.001320362091,0.004908483982,0.0023,0.001553580052,0.0007876176306,0.0006894792929,0.001372082366,0.0005287051052,0.001018710476,0.002623452421,0.0009513534137,0.0006666346164,0.0007379174841,0.0007237777011,0.0004790722825,0.0005156918385,0.001389477981,0.0005549602859,0.001189424795,0.0004885544303,0.001289580365,0.0008795761831,0.0004193064354,0.0004634408773,0.0008179911735,0.003686859078,0.0003966562446,0.0004693090471,0.0001461695762,0.001192862608,0.0003150018147,0.0001922742049,0.0009534930829,0.0001
tulu2_13b,pruning,gblm,none,0.6,unstructured,79.64054357,98.22876753,94.25363808,87.54190085,88.23982681,82.2830974,76.69923925,103.6443648,93.63535473,92.91059025,96.88001654,93.74700294,106.1874865,90.84547772,92.84364604,75.93262286,74.83615901,66.61876898,72.52891982,124.8263507,84.95864866,114.3531794,74.04594067,76.25286322,65.1695949,47.86819953,61.47662326,69.60854621,104.618975,92.28679071,0.01376236641,0.01342244197,0.01223348523,0.02463379294,0.01959954864,0.01201422124,0.01784923951,0.01398951904,0.01324322915,0.01467047932,0.008566011883,0.01277870808,0.006667054565,0.02242440014,0.02288774792,0.01354242045,0.01508979003,0.05553530083,0.002882758776,0.009286685994,0.008717362474,0.002766048207,0.03275430202,0.002270533488,0.00272154808,0.001598834991,0.00230255127,0.001592672788,0.002513647079,0.0138354259,0.0091,0.004759607665,0.001590555158,0.002720525282,0.004765344078,0.002902907155,0.003199160142,0.008039348849,0.001823083871,0.001463493815,0.003816251066,0.00171045115,0.001429966872,0.0009209892062,0.004653754727,0.003226067023,0.003971075008,0.001154358191,0.007482269985,0.00116903937,0.000637429566,0.0003975368864,0.001336948444,0.008558585314,0.001184352285,0.001486008537,0.0005003293621,0.0004131982509,0.0009179725139,0.0006270024919,0.002674810636,0.001
tulu2_13b,pruning,gblm,none,0.5,semistructured:24,86.17211544,105.5458176,101.5063848,94.2132936,95.80275097,89.72423811,82.00421288,110.8380997,100.958643,100.508824,103.7509758,98.90469897,116.4548124,97.91858985,99.95274662,81.29486478,81.43450752,71.1021126,81.49652056,140.1659838,90.35921106,122.4482067,79.6524646,86.90998986,73.95830488,53.48500949,65.84481556,73.74371352,93.85628564,99.45294601,0.01655579373,0.02066282433,0.01822444733,0.01642632484,0.0211498298,0.01567642639,0.01875052606,0.02218222501,0.01938386023,0.0224772829,0.01218982839,0.01540005786,0.02065120995,0.01629802882,0.02473768913,0.01730102738,0.009016260505,0.02231748769,0.007721334696,0.008143757519,0.02676485806,0.004847049713,0.03434397493,0.0009747651907,0.001012516022,0.01113169534,0.003855395317,0.004461948688,0.002932548523,0.01863163338,0.011,0.01115672544,0.005172224202,0.007453494648,0.01042181065,0.003878271505,0.007267609476,0.01669304618,0.00454428426,0.005585214481,0.009547316761,0.005720899333,0.004304191164,0.004595452627,0.01102169121,0.004465900394,0.0127304507,0.003572570655,0.007606905185,0.004427129925,0.001222507838,0.0108662279,0.03120397003,0.003973707428,0.0002707247853,0.0002996473506,0.004165109573,0.0008431659767,0.03858178135,0.002800558868,0.007071000521,0.0025
tulu2_13b,pruning,gblm,none,0.5,semistructured:48,72.96442376,90.15145623,85.90129517,80.44783661,81.36509463,75.75750915,69.83893032,94.7605883,86.06808263,84.56293055,88.48904827,84.88044941,97.43616666,83.55069023,85.48512485,68.53433755,68.89232423,61.33167989,67.6838697,119.2019767,79.28268274,108.8200305,66.35677143,70.76745641,60.09539754,45.66301113,55.04372821,65.01699383,91.60623414,84.51954074,0.007504808384,0.008151810061,0.00835742264,0.01125003243,0.004604277654,0.00835643328,0.005637692033,0.009018969282,0.007487504719,0.01081202175,0.006040297005,0.004054282475,0.006782643622,0.01191846845,0.005260088461,0.01100974164,0.005365754167,0.007543016653,0.002662956715,0.001134671663,0.01009126989,0.006033434587,0.004891003881,0.001102080712,0.001117300987,0.001530170441,0.002484726906,0.001102282451,0.00107550621,0.008070202398,0.0046,0.002029962398,0.0007182022614,0.001408433638,0.002038768051,0.002023126608,0.001675693291,0.002955352188,0.0008094045261,0.0006639962815,0.001789576934,0.001242679887,0.0005122692643,0.0007846042489,0.002200157756,0.002304631985,0.00137124507,0.0003936242637,0.0009018391535,0.0006689050396,0.000334584858,0.000350435932,0.0005327032677,0.005383981829,0.0005310240864,0.0006542476809,0.0003769494417,0.0006248786194,0.0002560870015,0.0001776263161,0.001287354729,0
tulu2_13b,quantization,gptq,4,0,unstructured,53.00685367,65.15752,61.68587099,60.15718544,58.86140421,54.87911315,50.77850015,67.64771861,62.80143046,60.80401416,62.7151609,62.42364844,70.0556089,61.85289919,62.77565151,50.04259026,51.03873463,49.91245007,48.39863292,89.26048789,57.93567402,80.21634601,49.03711795,43.82719842,41.03515018,38.2637933,43.43487464,53.30893715,72.07499824,60.9293948,0.003655445044,0.004075558626,0.003230219876,0.006156226166,0.006368001782,0.004004896294,0.003098559037,0.00405418414,0.004305791229,0.003508620197,0.001899753018,0.001745659171,0.01109265748,0.00674706518,0.00724175165,0.004775807009,0.001937468847,0.00179125051,0.001216456294,0.000967358288,0.001284188371,0.002023416407,0.001230529376,0.001884937286,0.001325297356,0.002726759229,0.001341176033,0.000876720135,0.001028776169,0.003675823832,0.0015,0.00104874857,0.0003737727588,0.000701155122,0.0009432855088,0.000391849344,0.0007675026246,0.001513518558,0.0003742294021,0.0003837556768,0.0007949869197,0.0007520190426,0.0003170188351,0.0004158232809,0.0009246686907,0.0004119443577,0.001346645017,0.0002987990788,0.0009054923976,0.0003543752105,0.0001924733731,0.00025402075,0.001269582765,0.0003557257385,0.0002680124377,0.000262518712,0.0004232719689,0.001718905334,0.0003319305783,0.0002133832486,0.0006108603306,0
tulu2_13b,pruning,magnitude,none,0.1,unstructured,53.43050928,66.32749487,62.4230542,60.87039447,59.67684557,55.44105789,51.02332748,69.1406731,63.71859959,61.50628656,63.64685327,62.89004438,70.52962586,62.57768536,63.72966879,50.23560477,51.73940492,50.81385408,49.18360074,90.24240223,58.84340122,80.73069393,50.10420082,44.59530957,41.20745963,37.32160065,43.01183818,53.1074816,78.39665334,61.76757513,0.003128127141,0.003472604105,0.002196770747,0.003086351213,0.003781775333,0.002904422537,0.002806024157,0.003440339872,0.003396988089,0.002129089459,0.002676314642,0.001403461382,0.002126467295,0.003229046775,0.00429775732,0.005634753718,0.001209537188,0.002201236662,0.001222754518,0.0009562718241,0.00735488752,0.004887805266,0.002005508968,0.001155779912,0.001016807556,0.0009435244969,0.001482057571,0.004782328239,0.001104831696,0.002968056679,0.0009,0.001107434299,0.0003761335535,0.0006232757934,0.0007800403207,0.0005688031444,0.0007853355874,0.001610171279,0.0003706521005,0.0003890988648,0.0007634658804,0.00051441207,0.000440058636,0.0003709797334,0.000824008957,0.0006522824303,0.0009566257963,0.0003156356425,0.0004337335715,0.001604433705,0.0002462941128,0.0002759440507,0.001223679873,0.002324402196,0.0001498053145,0.0001408591624,3.25E-05,0.0005155382183,0.00149057234,0.0001153124304,0.0005976229792,0
tulu2_13b,pruning,magnitude,none,0.2,unstructured,50.65379546,62.41408176,58.88638452,57.14591503,56.31423103,52.57530236,48.33056496,64.75776988,60.15602244,58.09182804,59.73164989,59.54269971,66.70895062,58.74070356,59.84880035,47.73421207,49.51826305,47.74811034,46.26250246,85.80692564,56.11042595,76.53123871,48.13292915,43.33921601,39.97105359,35.35756183,40.58417984,50.29409843,71.06926375,58.24597376,0.003199264411,0.003466803693,0.002968422342,0.005882534994,0.003244296302,0.003547006708,0.002521185995,0.003738224262,0.003373184809,0.00290407405,0.002655643212,0.001517295837,0.008535782052,0.006193549433,0.00361886642,0.004425319575,0.001566643516,0.00434451025,0.001323133707,0.001007807882,0.001686030287,0.001388129066,0.001865165574,0.001422790381,0.001206469536,0.0009564672198,0.00125067234,0.001268753639,0.0009858608246,0.003099467325,0.0008,0.001033748576,0.0004487796316,0.0005733734631,0.0009867096533,0.0006617469861,0.0006722324146,0.001680989723,0.000461258254,0.0004540128455,0.0006467723026,0.0005583492447,0.0003152806121,0.0004461371336,0.0009897383137,0.0007328710739,0.0009783703455,0.000499366666,0.001069792099,0.001127745187,0.0001803095575,0.0002501697992,0.0007210120285,0.0006235311648,0.0002976153928,0.0003221160379,0.0001599675545,0.0007270175799,0.0005690512106,9.41E-05,0.0006340565362,0
tulu2_13b,pruning,magnitude,none,0.3,unstructured,53.20539202,65.34532826,61.85623718,58.87434557,58.5553461,55.19211703,50.79438865,67.81743505,62.97578067,60.97370368,62.69585151,63.38788778,69.58102452,60.63770865,62.48431249,50.16623365,51.58837367,48.45852684,49.10785896,89.87917816,58.52651604,79.52739416,50.41923376,44.62777786,40.35576794,35.27585504,41.56335106,52.14728352,65.67052421,61.04191423,0.003321683708,0.00354889805,0.002807953071,0.004557656975,0.008656830226,0.002659563464,0.003461833052,0.004207494316,0.003110578213,0.002765145445,0.003504470633,0.00180387034,0.001797476294,0.004889976393,0.009836497067,0.007411940623,0.001612141728,0.00218697845,0.001515110334,0.001005894259,0.001823091895,0.001152262968,0.001294953482,0.003817686668,0.001258921623,0.0009180477687,0.001619100571,0.0008725019602,0.001402139664,0.00342774601,0.0013,0.001155721938,0.0004938623032,0.0006211888761,0.001168875005,0.0004330781854,0.000776887628,0.001815204548,0.0006818413159,0.0003382924682,0.0006958154312,0.0005610782218,0.0004316042699,0.0005678818376,0.001213258799,0.0004676082234,0.001170259343,0.0006246120293,0.000817503902,0.001057283367,0.0004433275162,0.0002636145169,0.0006786029461,0.001381306654,0.0002516363623,0.0002902581057,0.0001437265329,0.0009553380718,0.000699896174,1.80E-05,0.0007326082425,0.0001
tulu2_13b,pruning,magnitude,none,0.4,unstructured,72.9339924,88.23341989,85.13645712,77.64702071,76.45764524,76.25510339,68.34903249,92.15060479,84.76357184,82.7672288,86.79530733,92.43343166,95.38719455,80.67474193,82.13588306,69.62960879,71.48765752,60.26893008,68.74328711,115.0375133,77.37770872,102.8470612,70.40142313,56.66756081,51.25558726,42.38726096,49.73384494,74.23833082,86.99070197,83.00253859,0.003590132318,0.002691698916,0.003260002324,0.003539212945,0.002213894421,0.003407616761,0.003718316984,0.003103313829,0.002377979957,0.003982974592,0.003015470211,0.001486478886,0.001881769916,0.003764599892,0.002344157198,0.005206497376,0.001269424955,0.00193924982,0.001592218876,0.001450551184,0.002285263403,0.001251080457,0.00224169663,0.002091389436,0.0009781837463,0.001026221684,0.001581096649,0.001094194559,0.0008096694946,0.002996231985,0.0011,0.001387017139,0.000394137227,0.0008192103121,0.0008363298381,0.0004855411941,0.0009477405081,0.002345068355,0.0004150424638,0.000384309047,0.00101963651,0.0005763315162,0.0005640010297,0.0007971331135,0.0008440103677,0.0005108813074,0.0009065995362,0.000611438244,0.0007890680415,0.0008152959969,0.0002592533981,0.0002816909586,0.000554715343,0.002503913191,0.000365536651,0.0004325528138,7.63E-05,0.0008095097639,0.0004929690357,0.0001228082631,0.0007099381645,0
tulu2_13b,pruning,magnitude,none,0.5,unstructured,198.6500997,232.7999723,247.3783489,198.7223622,224.0233896,203.7841291,187.8348717,247.1580166,221.1339383,240.0727925,248.0727029,261.1046535,295.5183431,205.2887184,222.0117451,195.4136179,246.1074849,162.9311122,217.1241457,275.8390168,201.1560601,330.6423798,188.8466256,284.4487086,262.5612718,83.88727884,121.3210716,170.2280921,414.3979974,223.8915074,0.003448035929,0.003908465942,0.003521606982,0.00485288262,0.005661646045,0.003809997853,0.003214863136,0.003976776207,0.003875994648,0.003689863382,0.003393805737,0.002720746408,0.002519711436,0.005163412653,0.006442586295,0.003208964558,0.006296873093,0.00284521697,0.0016866376,0.006867038576,0.001448596396,0.001494519851,0.001960737365,0.002142080894,0.001017212868,0.0009896414621,0.001531624794,0.00134398387,0.001327037811,0.003709858513,0.0006,0.001288164599,0.0005055051411,0.0008519864423,0.001689450644,0.0005452541078,0.0009951216455,0.001904874278,0.0005095381679,0.0005029531993,0.0009521525837,0.0009349388688,0.0003326513634,0.0004506555348,0.001654854133,0.0005037500908,0.0009950217884,0.0006638180155,0.002198494157,0.001241863363,0.0006465913336,0.0003951907236,0.0005334448266,0.001304989655,0.0008150257661,0.0009480670008,4.07E-05,0.001376460552,0.001085736768,0.0002087233988,0.0007978015934,0
tulu2_13b,pruning,magnitude,none,0.6,unstructured,932.1061571,1102.211743,1213.810783,1064.130623,1348.411694,929.7841633,971.0747291,1141.129299,1072.037151,1172.787304,1180.311379,1297.973488,1673.060372,1124.802922,1438.039427,800.274815,1309.88149,772.248779,940.7014378,1309.725246,924.1098444,1301.975052,1160.251819,1071.346718,1007.50209,565.6566217,466.3564291,760.8200082,1814.693974,1080.81536,0.02001967429,0.01760201016,0.01918924482,0.02034310266,0.01159854094,0.01564048942,0.02626015557,0.01996177108,0.01600439851,0.02105379471,0.01534836885,0.02767868567,0.008869666627,0.02056147746,0.013512174,0.02185788532,0.01719234387,0.02353828461,0.01686837276,0.008028061766,0.01230876039,0.00380858253,0.08802228315,0.001557698617,0.001747059822,0.001041616712,0.005515599251,0.002151415898,0.002267837524,0.01797486091,0.0113,0.003926487679,0.001679712899,0.002673495167,0.003063052684,0.001155261048,0.002437811446,0.006574939786,0.001797500663,0.001637264981,0.003037887913,0.00239052176,0.002271511255,0.002099287465,0.003179538961,0.00113944998,0.004468278721,0.001482822124,0.00162852426,0.001681216879,0.0004145054509,0.001069917257,0.002642960888,0.003487133686,0.001264612276,0.001608290902,8.27E-05,0.00403681621,0.0006177790398,0.0003271141313,0.002526308662,0.0003
